JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
CR2	BANQUE FIDJI	CR2000027	20201116	40100000	COMPTE COLLECTIF FOURNISSEURS	01500005	CHIRAC	27	20201116	3908 CHIRAC	270,00	0,00			20210923		
CR2	BANQUE FIDJI	CR2000027	20201116	51261000	BANQUE FIDJI			27	20201116	TOTAL DES DEPENSES	0,00	270,00			20210923		
VE	VENTES	VE000005	20201120	41100000	COMPTE COLLECTIF CLIENTS	05004000	CLIENT G	5	20201120	AVOIR/VENTE  CLIENT G - ZU	0,00	22500,00			20210923		
VE	VENTES	VE000005	20201120	70110000	VENTES FICTIVES			5	20201120	AVOIR/VENTE  CLIENT G - ZU	18750,00	0,00			20210923		
VE	VENTES	VE000005	20201120	44571000	TVA COLLECTEE 20%			5	20201120	AVOIR/VENTE  CLIENT G - ZU	3750,00	0,00			20210923		
AC	ACHATS	AC000075	20201122	40100000	COMPTE COLLECTIF FOURNISSEURS	00600004	THOR	60.2	20201122	100  THOR	0,00	1080,00			20210923		
AC	ACHATS	AC000075	20201122	61552000	ENTWINCHESTEREN EXTERIEURS			60.2	20201122	100  THOR	1080,00	0,00			20210923		
AC	ACHATS	AC000076	20201127	45510000	COMPTE COURANT DENFER			60	20201127	TRUMP	0,00	5,65			20210923		
AC	ACHATS	AC000076	20201127	62610000	AFFRANCHISSEMENT			60	20201127	TRUMP	5,65	0,00			20210923		
CR	BANQUE VANUATU	CR000029	20201128	58000000	VIREMENT COMPTE A COMPTE			29	20201128	ACPTE SHELBY	6000,00	0,00			20210923		
CR	BANQUE VANUATU	CR000029	20201128	51260000	BANQUE VANUATU			29	20201128	TOTAL DES DEPENSES	0,00	6000,00			20210923		
CR2	BANQUE FIDJI	CR2000028	20201128	58000000	VIREMENT COMPTE A COMPTE			28	20201128	POUR SHELBY	0,00	6000,00			20210923		
CR2	BANQUE FIDJI	CR2000028	20201128	51261000	BANQUE FIDJI			28	20201128	TOTAL DES RECETTES	6000,00	0,00			20210923		
AC	ACHATS	AC000077	20201130	40100000	COMPTE COLLECTIF FOURNISSEURS	00100003	SAINT LOUIS	60.1	20201130	83558  SAINT LOUIS DE VOUJ	0,00	7128,97			20210923		
AC	ACHATS	AC000077	20201130	44566000	TVA/AC AUTRES BIENS & SERVICES			60.1	20201130	83558  SAINT LOUIS DE VOUJ	1188,16	0,00			20210923		
AC	ACHATS	AC000077	20201130	60544000	TRAVAUX AGENCEMENT APPART 1 HADDOCK			60.1	20201130	83558  SAINT LOUIS CLIENT F	5940,81	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000027	20201130	44566000	TVA/AC AUTRES BIENS & SERVICES			27	20201130	CA3 11-2020	0,00	548,00			20210923		
OD	OPERATIONS DIVERSES	OD000027	20201130	44567000	CREDIT DE TVA A REPORTER			27	20201130	CA3 11-2020	0,00	1892,00			20210923		
OD	OPERATIONS DIVERSES	OD000027	20201130	44567000	CREDIT DE TVA A REPORTER			27	20201130	CA3 11-2020	2440,00	0,00			20210923		
CR	BANQUE VANUATU	CR000030	20201201	41100000	COMPTE COLLECTIF CLIENTS	05000500	CLIENT C	30	20201201	ARCANGELLI ZERR/FCF SCI	0,00	125000,00			20210923		
CR	BANQUE VANUATU	CR000030	20201201	51260000	BANQUE VANUATU			30	20201201	TOTAL DES RECETTES	125000,00	0,00			20210923		
AC	ACHATS	AC000078	20201202	40100000	COMPTE COLLECTIF FOURNISSEURS	00500000	BARBOSSA	66	20201202	1191435  BARBOSSA	0,00	3668,16			20210923		
AC	ACHATS	AC000078	20201202	44566000	TVA/AC AUTRES BIENS & SERVICES			66	20201202	1191435  BARBOSSA	611,36	0,00			20210923		
AC	ACHATS	AC000078	20201202	60544000	TRAVAUX AGENCEMENT APPART 1 HADDOCK			66	20201202	1191435  BARBOSSA/CLIENT F	3056,80	0,00			20210923		
AC	ACHATS	AC000079	20201203	40100000	COMPTE COLLECTIF FOURNISSEURS	00400100	SWANN	64	20201203	323  SWANN	0,00	10807,10			20210923		
AC	ACHATS	AC000079	20201203	44566000	TVA/AC AUTRES BIENS & SERVICES			64	20201203	323  SWANN	1801,17	0,00			20210923		
AC	ACHATS	AC000079	20201203	60520000	TRAVAUX SECOND OEUVRE			64	20201203	323  SWANN	9005,93	0,00			20210923		
CR2	BANQUE FIDJI	CR2000029	20201203	40100000	COMPTE COLLECTIF FOURNISSEURS	01800007	SHELBY	29	20201203	3909 SHELBY	6000,00	0,00			20210923		
CR2	BANQUE FIDJI	CR2000029	20201203	51261000	BANQUE FIDJI			29	20201203	TOTAL DES DEPENSES	0,00	6000,00			20210923		
AC	ACHATS	AC000080	20201206	40100000	COMPTE COLLECTIF FOURNISSEURS	01200004	KENNEDY	61	20201206	1452 KENNEDY POSE PARQUET	0,00	4362,00			20210923		
AC	ACHATS	AC000080	20201206	44566000	TVA/AC AUTRES BIENS & SERVICES			61	20201206	1452 KENNEDY POSE PARQUET	727,00	0,00			20210923		
AC	ACHATS	AC000080	20201206	60544000	TRAVAUX AGENCEMENT APPART 1 HADDOCK			61	20201206	1452 KENNEDY POSE PARQUET VIL	3635,00	0,00			20210923		
CR	BANQUE VANUATU	CR000031	20201207	45510000	COMPTE COURANT DENFER			31	20201207	FERMETURE CPTE FCF	0,00	12495,20			20210923		
CR	BANQUE VANUATU	CR000031	20201207	51260000	BANQUE VANUATU			31	20201207	TOTAL DES RECETTES	12495,20	0,00			20210923		
AC	ACHATS	AC000081	20201209	40100000	COMPTE COLLECTIF FOURNISSEURS	00500000	BARBOSSA	67	20201209	1191596  BARBOSSA	0,00	802,01			20210923		
AC	ACHATS	AC000081	20201209	44566000	TVA/AC AUTRES BIENS & SERVICES			67	20201209	1191596  BARBOSSA	133,67	0,00			20210923		
AC	ACHATS	AC000081	20201209	60542000	TX AGENCEMENT CLIENT D(7+8)			67	20201209	1191596  BARBOSSA	668,34	0,00			20210923		
CR	BANQUE VANUATU	CR000032	20201209	45510000	COMPTE COURANT DENFER			32	20201209	TF ZEUS CLIENT A/VENTE ZZZ	0,00	158,33			20210923		
CR	BANQUE VANUATU	CR000032	20201209	58000000	VIREMENT COMPTE A COMPTE			32	20201209	CH 3910 KENNEDY	4362,00	0,00			20210923		
CR	BANQUE VANUATU	CR000032	20201209	51260000	BANQUE VANUATU			32	20201209	TOTAL DES DEPENSES	0,00	4362,00			20210923		
CR	BANQUE VANUATU	CR000032	20201209	51260000	BANQUE VANUATU			32	20201209	TOTAL DES RECETTES	158,33	0,00			20210923		
CR2	BANQUE FIDJI	CR2000030	20201209	58000000	VIREMENT COMPTE A COMPTE			30	20201209	CHQ 3910 KENNEDY	0,00	4362,00			20210923		
CR2	BANQUE FIDJI	CR2000030	20201209	51261000	BANQUE FIDJI			30	20201209	TOTAL DES RECETTES	4362,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000053	20201210	62780000	AUTRES FRAIS & COMM/P.SERVICES			53	20201210	FRE 23062 GRAY	14,10	0,00			20210923		
SAM	BANQUE SAMOA	SAM000053	20201210	51270000	BANQUE SAMOA			53	20201210	TOTAL DES DEPENSES	0,00	14,10			20210923		
SAM	BANQUE SAMOA	SAM000054	20201211	62780000	AUTRES FRAIS & COMM/P.SERVICES			54	20201211	RETRO FRE 2306	0,00	10,50			20210923		
SAM	BANQUE SAMOA	SAM000054	20201211	62780000	AUTRES FRAIS & COMM/P.SERVICES			54	20201211	RETRO FRE 2306	0,00	3,60			20210923		
SAM	BANQUE SAMOA	SAM000054	20201211	51270000	BANQUE SAMOA			54	20201211	TOTAL DES RECETTES	14,10	0,00			20210923		
CR	BANQUE VANUATU	CR000033	20201212	45510000	COMPTE COURANT DENFER			33	20201212	CH 8654 CLIENT D+8655 BERNARDO	30120,00	0,00			20210923		
CR	BANQUE VANUATU	CR000033	20201212	51260000	BANQUE VANUATU			33	20201212	TOTAL DES DEPENSES	0,00	30120,00			20210923		
CR2	BANQUE FIDJI	CR2000031	20201215	40100000	COMPTE COLLECTIF FOURNISSEURS	01200004	KENNEDY	31	20201215	3910 KENNEDY	4362,00	0,00			20210923		
CR2	BANQUE FIDJI	CR2000031	20201215	51261000	BANQUE FIDJI			31	20201215	TOTAL DES DEPENSES	0,00	4362,00			20210923		
CR	BANQUE VANUATU	CR000034	20201221	58000000	VIREMENT COMPTE A COMPTE			34	20201221	CH 3911 SHELBY	3804,00	0,00			20210923		
CR	BANQUE VANUATU	CR000034	20201221	51260000	BANQUE VANUATU			34	20201221	TOTAL DES DEPENSES	0,00	3804,00			20210923		
CR2	BANQUE FIDJI	CR2000032	20201221	58000000	VIREMENT COMPTE A COMPTE			32	20201221	CHQ 3911 SHELBY	0,00	3804,00			20210923		
CR2	BANQUE FIDJI	CR2000032	20201221	51261000	BANQUE FIDJI			32	20201221	TOTAL DES RECETTES	3804,00	0,00			20210923		
AC	ACHATS	AC000082	20201228	45510000	COMPTE COURANT DENFER			62	20201228	2428 TRUMP	0,00	7,94			20210923		
AC	ACHATS	AC000082	20201228	62610000	AFFRANCHISSEMENT			62	20201228	2428 TRUMP	7,94	0,00			20210923		
SAM	BANQUE SAMOA	SAM000055	20201228	63511000	CET - CFE - CVAE			55	20201228	DGI CFE 2020	1100,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000055	20201228	51270000	BANQUE SAMOA			55	20201228	TOTAL DES DEPENSES	0,00	1100,00			20210923		
SAM	BANQUE SAMOA	SAM000056	20201229	62780000	AUTRES FRAIS & COMM/P.SERVICES			56	20201229	COMM.INTERVENTION	8,50	0,00			20210923		
SAM	BANQUE SAMOA	SAM000056	20201229	51270000	BANQUE SAMOA			56	20201229	TOTAL DES DEPENSES	0,00	8,50			20210923		
CR2	BANQUE FIDJI	CR2000033	20201230	40100000	COMPTE COLLECTIF FOURNISSEURS	01800007	SHELBY	33	20201230	3911 SHELBY	3804,00	0,00			20210923		
CR2	BANQUE FIDJI	CR2000033	20201230	51261000	BANQUE FIDJI			33	20201230	TOTAL DES DEPENSES	0,00	3804,00			20210923		
AC	ACHATS	AC000083	20201231	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	63	20201231	656 PINKMAN 2020 N° 2	0,00	513,60			20210923		
AC	ACHATS	AC000083	20201231	44566000	TVA/AC AUTRES BIENS & SERVICES			63	20201231	656 PINKMAN 2020 N° 2	85,60	0,00			20210923		
AC	ACHATS	AC000083	20201231	62260000	HONORAIRES ADMINISTRATIFS			63	20201231	656 PINKMAN 2020 N° 2	428,00	0,00			20210923		
AC	ACHATS	AC000084	20201231	40100000	COMPTE COLLECTIF FOURNISSEURS	00100003	SAINT LOUIS	65	20201231	85010  SAINT LOUIS DE VOUJ	0,00	104,16			20210923		
AC	ACHATS	AC000084	20201231	44566000	TVA/AC AUTRES BIENS & SERVICES			65	20201231	85010  SAINT LOUIS DE VOUJ	17,36	0,00			20210923		
AC	ACHATS	AC000084	20201231	60544000	TRAVAUX AGENCEMENT APPART 1 HADDOCK			65	20201231	85010  SAINT LOUIS CLIENT F	86,80	0,00			20210923		
SAM	BANQUE SAMOA	SAM000057	20201231	63511000	CET - CFE - CVAE			57	20201231	PLT DGI CFE 2020	0,00	1100,00			20210923		
SAM	BANQUE SAMOA	SAM000057	20201231	62780000	AUTRES FRAIS & COMM/P.SERVICES			57	20201231	PLTS IMPAYE	11,50	0,00			20210923		
SAM	BANQUE SAMOA	SAM000057	20201231	51270000	BANQUE SAMOA			57	20201231	TOTAL DES DEPENSES	0,00	11,50			20210923		
SAM	BANQUE SAMOA	SAM000057	20201231	51270000	BANQUE SAMOA			57	20201231	TOTAL DES RECETTES	1100,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000017	20201231	51870000	BANQUE-INTERETS COURUS A RECEV			17	20201231	RETRO. F. PLT IMPAYE CSAM	11,50	0,00			20210923		
IN	OD D'INVENTAIRE	IN000017	20201231	62780000	AUTRES FRAIS & COMM/P.SERVICES			17	20201231	RETRO. F. PLT IMPAYE CSAM	0,00	11,50			20210923		
IN	OD D'INVENTAIRE	IN000018	20201231	51870000	BANQUE-INTERETS COURUS A RECEV			18	20201231	RETRO. F.COM.INTERVENTION CSAM	7,53	0,00			20210923		
IN	OD D'INVENTAIRE	IN000018	20201231	62780000	AUTRES FRAIS & COMM/P.SERVICES			18	20201231	RETRO. F.COM.INTERVENTION CSAM	0,00	7,53			20210923		
IN	OD D'INVENTAIRE	IN000019	20201231	40100000	COMPTE COLLECTIF FOURNISSEURS	01200001	NAPOLEON I	19	20201231	CHQ 3912 DU 15/12/20  NAPOLEON I C	3276,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000019	20201231	51261000	BANQUE FIDJI			19	20201231	CHQ 3912 DU 15/12/20  NAPOLEON I C	0,00	3276,00			20210923		
IN	OD D'INVENTAIRE	IN000020	20201231	48600000	CHARGES CONSTATEES D'AVANCE			20	20201231	CCA-MAINT.SITE INTERNET	67,07	0,00			20210923		
IN	OD D'INVENTAIRE	IN000020	20201231	61560100	MAINTENANCE SITE INTERNET			20	20201231	CCA-MAINT.SITE INTERNET	0,00	67,07			20210923		
IN	OD D'INVENTAIRE	IN000021	20201231	40980000	FRS RRR A AB - AV.NON RECUS			21	20201231	AAR BARBOSSA/FRE 1191596	802,01	0,00			20210923		
IN	OD D'INVENTAIRE	IN000021	20201231	60542000	TX AGENCEMENT CLIENT D(7+8)			21	20201231	AAR BARBOSSA/FRE 1191596	0,00	668,34			20210923		
IN	OD D'INVENTAIRE	IN000021	20201231	44586000	TCA/FACT & AV NON PARVENUS			21	20201231	AAR BARBOSSA/FRE 1191596	0,00	133,67			20210923		
IN	OD D'INVENTAIRE	IN000022	20201231	46860000	DIVERS - CHARGES A PAYER			22	20201231	CAP - ASS.HABITATION 2020	0,00	262,52			20210923		
IN	OD D'INVENTAIRE	IN000022	20201231	61611000	ASSURANCE HABITATION			22	20201231	CAP - ASS.HABITATION 2020	262,52	0,00			20210923		
IN	OD D'INVENTAIRE	IN000023	20201231	40910000	FOURNISSEURS AVANCES & ACOMPTE			23	20201231	AVANCE ME SUPERMAN	2803,08	0,00			20210923		
IN	OD D'INVENTAIRE	IN000023	20201231	40100000	COMPTE COLLECTIF FOURNISSEURS	02590000	ARAGORN	23	20201231	AVANCE ME SUPERMAN	0,00	2803,08			20210923		
IN	OD D'INVENTAIRE	IN000024	20201231	40910000	FOURNISSEURS AVANCES & ACOMPTE			24	20201231	AVANCE SHELBY	9804,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000024	20201231	40100000	COMPTE COLLECTIF FOURNISSEURS	02590000	ARAGORN	24	20201231	AVANCE SHELBY	0,00	9804,00			20210923		
IN	OD D'INVENTAIRE	IN000025	20201231	44566300	TVA/PRESTATIONS NON PAYEES			25	20201231	TVA/PRESTATIONS NON PAYEES	7825,37	0,00			20210923		
IN	OD D'INVENTAIRE	IN000025	20201231	44566000	TVA/AC AUTRES BIENS & SERVICES			25	20201231	TVA/PRESTATIONS NON PAYEES	0,00	7825,37			20210923		
IN	OD D'INVENTAIRE	IN000026	20201231	44586100	TVA A REGUL/PS PAYEES D'AVANCE			26	20201231	TVA A REGUL/PS PAYEES D'AVANCE	0,00	1634,00			20210923		
IN	OD D'INVENTAIRE	IN000026	20201231	44566000	TVA/AC AUTRES BIENS & SERVICES			26	20201231	TVA A REGUL/PS PAYEES D'AVANCE	1634,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000027	20201231	44860000	ETAT - CHARGES A PAYER			27	20201231	CVAE 2020	0,00	257,00			20210923		
IN	OD D'INVENTAIRE	IN000027	20201231	63511000	CET - CFE - CVAE			27	20201231	CVAE 2020	257,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000028	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			28	20201231	DEVIS MITTERAND-ELECT.GARAGES	0,00	1344,00			20210923		
IN	OD D'INVENTAIRE	IN000028	20201231	60540000	TRAVAUX AGENCEMENT			28	20201231	DEVIS MITTERAND-ELECT.GARAGES	1120,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000028	20201231	44586000	TCA/FACT & AV NON PARVENUS			28	20201231	DEVIS MITTERAND-ELECT.GARAGES	224,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000029	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			29	20201231	FACT.MITTERAND DEF FEV-21	0,00	14549,95			20210923		
IN	OD D'INVENTAIRE	IN000029	20201231	60544000	TRAVAUX AGENCEMENT APPART 1 HADDOCK			29	20201231	FACT.MITTERAND DEF FEV-21	12124,96	0,00			20210923		
IN	OD D'INVENTAIRE	IN000029	20201231	44586000	TCA/FACT & AV NON PARVENUS			29	20201231	FACT.MITTERAND DEF FEV-21	2424,99	0,00			20210923		
IN	OD D'INVENTAIRE	IN000030	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			30	20201231	FACT.HEISENBERG DU 30/04/21	0,00	2400,00			20210923		
IN	OD D'INVENTAIRE	IN000030	20201231	60500004	HONORAIRES ARCHITECTE			30	20201231	FACT.HEISENBERG DU 30/04/21	2000,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000030	20201231	44586000	TCA/FACT & AV NON PARVENUS			30	20201231	FACT.HEISENBERG DU 30/04/21	400,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000031	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			31	20201231	FNP-HONORAIRES COMPTA	0,00	2876,16			20210923		
IN	OD D'INVENTAIRE	IN000031	20201231	62260000	HONORAIRES ADMINISTRATIFS			31	20201231	FNP-HONORAIRES COMPTA	2396,80	0,00			20210923		
IN	OD D'INVENTAIRE	IN000031	20201231	44586000	TCA/FACT & AV NON PARVENUS			31	20201231	FNP-HONORAIRES COMPTA	479,36	0,00			20210923		
IN	OD D'INVENTAIRE	IN000032	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			32	20201231	FNP-TRAIT INFORMATIQUE	0,00	592,22			20210923		
IN	OD D'INVENTAIRE	IN000032	20201231	61860000	TRAITEMENT INFORMATIQUE			32	20201231	FNP-TRAIT INFORMATIQUE	493,52	0,00			20210923		
IN	OD D'INVENTAIRE	IN000032	20201231	44586000	TCA/FACT & AV NON PARVENUS			32	20201231	FNP-TRAIT INFORMATIQUE	98,70	0,00			20210923		
IN	OD D'INVENTAIRE	IN000033	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			33	20201231	FNP- SHELBY/CLIENT F	0,00	9804,00			20210923		
IN	OD D'INVENTAIRE	IN000033	20201231	60544000	TRAVAUX AGENCEMENT APPART 1 HADDOCK			33	20201231	FNP- SHELBY/CLIENT F	8170,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000033	20201231	44586000	TCA/FACT & AV NON PARVENUS			33	20201231	FNP- SHELBY/CLIENT F	1634,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000034	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			34	20201231	FNP- DPL DELLI/CLIENT F	0,00	8471,16			20210923		
IN	OD D'INVENTAIRE	IN000034	20201231	60544000	TRAVAUX AGENCEMENT APPART 1 HADDOCK			34	20201231	FNP- DPL DELLI/CLIENT F	7059,30	0,00			20210923		
IN	OD D'INVENTAIRE	IN000034	20201231	44586000	TCA/FACT & AV NON PARVENUS			34	20201231	FNP- DPL DELLI/CLIENT F	1411,86	0,00			20210923		
IN	OD D'INVENTAIRE	IN000035	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			35	20201231	DEVIS BUSSON-DINET	0,00	5406,00			20210923		
IN	OD D'INVENTAIRE	IN000035	20201231	60530100	ESPACES VERTS 20%			35	20201231	DEVIS BUSSON-DINET	4505,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000035	20201231	44586000	TCA/FACT & AV NON PARVENUS			35	20201231	DEVIS BUSSON-DINET	901,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000036	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			36	20201231	FACT.APPOLLON DU 23/03/21	0,00	746,92			20210923		
IN	OD D'INVENTAIRE	IN000036	20201231	60520000	TRAVAUX SECOND OEUVRE			36	20201231	FACT.APPOLLON DU 23/03/21	622,43	0,00			20210923		
IN	OD D'INVENTAIRE	IN000036	20201231	44586000	TCA/FACT & AV NON PARVENUS			36	20201231	FACT.APPOLLON DU 23/03/21	124,49	0,00			20210923		
IN	OD D'INVENTAIRE	IN000037	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			37	20201231	FACT D’ARTAGNAN DU 15/02/21 CLIENT F	0,00	1596,19			20210923		
IN	OD D'INVENTAIRE	IN000037	20201231	60544000	TRAVAUX AGENCEMENT APPART 1 HADDOCK			37	20201231	FACT D’ARTAGNAN DU 15/02/21 CLIENT F	1330,16	0,00			20210923		
IN	OD D'INVENTAIRE	IN000037	20201231	44586000	TCA/FACT & AV NON PARVENUS			37	20201231	FACT D’ARTAGNAN DU 15/02/21 CLIENT F	266,03	0,00			20210923		
IN	OD D'INVENTAIRE	IN000038	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			38	20201231	FACT.AQUA DOUBS DU 16/02/21	0,00	4946,15			20210923		
IN	OD D'INVENTAIRE	IN000038	20201231	60540000	TRAVAUX AGENCEMENT			38	20201231	FACT.AQUA DOUBS DU 16/02/21	4496,50	0,00			20210923		
IN	OD D'INVENTAIRE	IN000038	20201231	44586000	TCA/FACT & AV NON PARVENUS			38	20201231	FACT.AQUA DOUBS DU 16/02/21	449,65	0,00			20210923		
IN	OD D'INVENTAIRE	IN000039	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			39	20201231	DEVIS 2MA DU 247/06/21 ASCENSE	0,00	446,40			20210923		
IN	OD D'INVENTAIRE	IN000039	20201231	60520000	TRAVAUX SECOND OEUVRE			39	20201231	DEVIS 2MA DU 247/06/21 ASCENSE	372,00	0,00			20210923		
IN	OD D'INVENTAIRE	IN000039	20201231	44586000	TCA/FACT & AV NON PARVENUS			39	20201231	DEVIS 2MA DU 247/06/21 ASCENSE	74,40	0,00			20210923		
IN	OD D'INVENTAIRE	IN000040	20201231	40810000	FOURNISSEURS FACT.NON PARVENUE			40	20201231	FNP- HONORAIRES JURIDIQUES	0,00	1014,36			20210923		
IN	OD D'INVENTAIRE	IN000040	20201231	62264000	HONORAIRES JURIDIQUES			40	20201231	FNP- HONORAIRES JURIDIQUES	845,30	0,00			20210923		
IN	OD D'INVENTAIRE	IN000040	20201231	44586000	TCA/FACT & AV NON PARVENUS			40	20201231	FNP- HONORAIRES JURIDIQUES	169,06	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000028	20201231	44566000	TVA/AC AUTRES BIENS & SERVICES			28	20201231	CA3 12-2020	0,00	2361,00			20210923		
OD	OPERATIONS DIVERSES	OD000028	20201231	44567000	CREDIT DE TVA A REPORTER			28	20201231	CA3 12-2020	0,00	2440,00			20210923		
OD	OPERATIONS DIVERSES	OD000028	20201231	44567000	CREDIT DE TVA A REPORTER			28	20201231	CA3 12-2020	4801,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000029	20201231	78174000	REPR.PROV.DEPR.CREANCES			29	20201231	REPRISE PROVISION CLIENT A	0,00	12500,00			20210923		
OD	OPERATIONS DIVERSES	OD000029	20201231	49100000	PROV°/DEPRECIAT° CLTS DOUTEUX			29	20201231	REPRISE PROVISION CLIENT A	12500,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000030	20201231	44571000	TVA COLLECTEE 20%			30	20201231	REGUL. TVA COLLECTEE 20%	18678,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000030	20201231	44571000	TVA COLLECTEE 20%			30	20201231	REGUL. TVA COLLECTEE 20%	0,00	18678,00			20210923		
OD	OPERATIONS DIVERSES	OD000031	20201231	44571000	TVA COLLECTEE 20%			31	20201231	ARRONDIS TVA	0,16	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000031	20201231	75800000	PRODUITS DIV.GESTION COURANTE			31	20201231	ARRONDIS TVA	0,00	0,16			20210923		
OD	OPERATIONS DIVERSES	OD000032	20201231	44566000	TVA/AC AUTRES BIENS & SERVICES			32	20201231	RGUL. TVA/AC AUTRES BIENS & SE	5570,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000032	20201231	44566000	TVA/AC AUTRES BIENS & SERVICES			32	20201231	RGUL. TVA/AC AUTRES BIENS & SE	0,00	5570,00			20210923		
OD	OPERATIONS DIVERSES	OD000033	20201231	44566000	TVA/AC AUTRES BIENS & SERVICES			33	20201231	ARRONDIS TVA	0,48	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000033	20201231	75800000	PRODUITS DIV.GESTION COURANTE			33	20201231	ARRONDIS TVA	0,00	0,48			20210923		
